year,export_value,import_value,location_code,partner_code,hs_product_code
2011,8259465197,11597687761,FRA,DEU,8
2012,7465606311,9512200364,FRA,DEU,8
2013,7974353982,10005477831,FRA,DEU,8
2014,8025851628,10087974300,FRA,DEU,8
2015,6961130116,8396033380,FRA,DEU,8
2016,6523686817,8611864632,FRA,DEU,8
2017,7496084148,9278302839,FRA,DEU,8
1998,5097734682,5186435803,GBR,DEU,8
1999,4826593672,5257215682,GBR,DEU,8
2000,6012310196,5929211719,GBR,DEU,8
2001,5748315330,6293548884,GBR,DEU,8
2002,5695991896,6760290236,GBR,DEU,8
2003,4537035322,5663036800,GBR,DEU,8
2004,4644674710,8176823326,GBR,DEU,8
2005,4291697473,7912001982,GBR,DEU,8
2006,7762884568,8134276105,GBR,DEU,8
2007,4419912270,7318186918,GBR,DEU,8
2008,4193900157,6902001478,GBR,DEU,8
2011,3812732743,6861319895,GBR,DEU,8
2013,3134015875,7036834754,GBR,DEU,8
2014,3663873185,7482785142,GBR,DEU,8
2016,5660248316,4843770923,HUN,DEU,8
2017,6649147073,5659615652,HUN,DEU,8
2014,5707877476,4732742131,HUN,DEU,8
2005,3386390142,6918970419,ITA,DEU,8
2006,3934660124,7249786535,ITA,DEU,8
2007,4586603484,7616105764,ITA,DEU,8
2008,4917038758,8067664933,ITA,DEU,8
2010,4424511329,9457150977,ITA,DEU,8
2011,4695060287,9687682545,ITA,DEU,8
2012,4046375424,7437970099,ITA,DEU,8
2013,4032776692,6606520895,ITA,DEU,8
2014,4179253984,6477618157,ITA,DEU,8
2016,3800020906,6241019706,ITA,DEU,8
2017,4098408290,6461867460,ITA,DEU,8
2007,8248949576,1759848047,JPN,DEU,8
2008,8846072049,1981944187,JPN,DEU,8
2011,8807007790,1693912378,JPN,DEU,8
2004,7193150820,4093621020,NLD,DEU,8
2005,7887873624,4506723250,NLD,DEU,8
2006,7879248231,4677293764,NLD,DEU,8
2007,10944058851,5295265387,NLD,DEU,8
2008,10209891961,6119511882,NLD,DEU,8
2009,8306688072,4976427595,NLD,DEU,8
2010,9769595106,5836038868,NLD,DEU,8
2011,10150091893,6530234801,NLD,DEU,8
2012,8313662324,5991444995,NLD,DEU,8
2013,8478171743,6642661687,NLD,DEU,8
2014,9138266942,7007249646,NLD,DEU,8
2015,7815776146,6344285505,NLD,DEU,8
2016,8404804275,6383456231,NLD,DEU,8
2017,8602584382,7722258098,NLD,DEU,8
2008,4254034649,6591856574,POL,DEU,8
2011,4544396540,5497467614,POL,DEU,8
2014,5979147632,6386119829,POL,DEU,8
2015,6361394412,6572620731,POL,DEU,8
2016,5900308151,6592938142,POL,DEU,8
2017,6342330971,6823485680,POL,DEU,8
2000,6032593487,5186927732,USA,DEU,8
2004,6472548356,6229985258,USA,DEU,8
2005,6248898398,6792305170,USA,DEU,8
2006,7824506999,7561792118,USA,DEU,8
2007,5683807199,8382277921,USA,DEU,8
2008,5747151940,8945868098,USA,DEU,8
2009,4097378200,6324261536,USA,DEU,8
2010,4632055228,7390325748,USA,DEU,8
2011,6871207512,9232427439,USA,DEU,8
2012,6191102879,9413655575,USA,DEU,8
2013,6242811158,9844889451,USA,DEU,8
2014,4631561054,10338423484,USA,DEU,8
2015,6375819113,10170128806,USA,DEU,8
2016,4998090667,10339354168,USA,DEU,8
2017,5442642806,11012838898,USA,DEU,8
2008,8181084572,2213310332,DEU,ESP,8
2008,9620187259,1473195460,CHN,FRA,8
2009,9945722639,1331794963,CHN,FRA,8
2010,12066911722,1543588071,CHN,FRA,8
2011,14245176105,1717145825,CHN,FRA,8
2012,12845777218,1507482676,CHN,FRA,8
2013,13402594904,1593496913,CHN,FRA,8
2014,13836914039,1700865143,CHN,FRA,8
2015,13001246386,1358406177,CHN,FRA,8
2016,13195030931,1359935982,CHN,FRA,8
2017,13743184404,1382955199,CHN,FRA,8
1995,5770746620,4717388638,DEU,FRA,8
1996,5351007576,4857442934,DEU,FRA,8
1998,5305678552,4911327311,DEU,FRA,8
2000,6215308326,5473034819,DEU,FRA,8
2003,6327423325,4808527526,DEU,FRA,8
2004,8465858792,5695221343,DEU,FRA,8
2005,8725729911,5884506645,DEU,FRA,8
2006,8548064467,6058301809,DEU,FRA,8
2007,9086956970,6435832496,DEU,FRA,8
2008,9459257994,6529440417,DEU,FRA,8
2009,8554215821,5383515063,DEU,FRA,8
2010,10304806593,7021819767,DEU,FRA,8
2011,11597687761,8259465197,DEU,FRA,8
2012,9512200364,7465606311,DEU,FRA,8
2013,10005477831,7974353982,DEU,FRA,8
2014,10087974300,8025851628,DEU,FRA,8
2015,8396033380,6961130116,DEU,FRA,8
2016,8611864632,6523686817,DEU,FRA,8
2017,9278302839,7496084148,DEU,FRA,8
2006,17585585893,3205283113,GBR,FRA,8
2007,10394554066,702182360,CHN,GBR,8
2008,11337385074,821401744,CHN,GBR,8
2010,12544105216,818828582,CHN,GBR,8
2011,13693173271,871893792,CHN,GBR,8
2012,9810983493,836506588,CHN,GBR,8
2013,10812332389,703909936,CHN,GBR,8
2014,12023697843,950536512,CHN,GBR,8
2015,12579518110,1003002361,CHN,GBR,8
2016,12696553131,1147717857,CHN,GBR,8
2017,13158216136,1158579951,CHN,GBR,8
1998,5186435803,5097734682,DEU,GBR,8
1999,5257215682,4826593672,DEU,GBR,8
2000,5929211719,6012310196,DEU,GBR,8
2001,6293548884,5748315330,DEU,GBR,8
2002,6760290236,5695991896,DEU,GBR,8
2003,5663036800,4537035322,DEU,GBR,8
2004,8176823326,4644674710,DEU,GBR,8
2005,7912001982,4291697473,DEU,GBR,8
2006,8134276105,7762884568,DEU,GBR,8
2007,7318186918,4419912270,DEU,GBR,8
2008,6902001478,4193900157,DEU,GBR,8
2011,6861319895,3812732743,DEU,GBR,8
2013,7036834754,3134015875,DEU,GBR,8
2014,7482785142,3663873185,DEU,GBR,8
2006,3205283113,17585585893,FRA,GBR,8
2002,6559914383,7017145210,IRL,GBR,8
2001,4119964909,5916373168,IRL,GBR,8
2006,4238436405,6352132594,NLD,GBR,8
2000,6970418977,4076758556,USA,GBR,8
1995,14561436782,10752187974,CHN,HKG,8
1996,15254876024,11244960311,CHN,HKG,8
1997,16179296545,12724327885,CHN,HKG,8
1998,15741241809,12491464180,CHN,HKG,8
1999,17464564842,14087237910,CHN,HKG,8
2000,23175488224,19916897151,CHN,HKG,8
2001,21865243165,21384077136,CHN,HKG,8
2002,25391284656,27375130248,CHN,HKG,8
2003,29879681727,35335318226,CHN,HKG,8
2004,33497938046,46274006355,CHN,HKG,8
2005,45104200753,55118911765,CHN,HKG,8
2006,58545817559,66476811907,CHN,HKG,8
2007,72754014255,3181534018,CHN,HKG,8
2008,78986906978,88523779138,CHN,HKG,8
2009,73541121853,1803866129,CHN,HKG,8
2010,95391298172,1696881783,CHN,HKG,8
2011,111388810776,17410765755,CHN,HKG,8
2012,132018725084,16523166644,CHN,HKG,8
2013,177566872917,17366369739,CHN,HKG,8
2014,152648058906,18174629467,CHN,HKG,8
2015,164111123422,18823057051,CHN,HKG,8
2016,146036438588,3559840572,CHN,HKG,8
2017,143548935341,2799114113,CHN,HKG,8
2000,10321930266,2899350925,JPN,HKG,8
2001,8377723878,2885737218,JPN,HKG,8
2002,9288783100,3067687049,JPN,HKG,8
2003,11582818333,3852675762,JPN,HKG,8
2004,13979457334,4731636270,JPN,HKG,8
2006,13561339280,5583439669,JPN,HKG,8
2007,14377478777,6295849572,JPN,HKG,8
2008,13891668689,6595346782,JPN,HKG,8
2009,11755639801,5957435844,JPN,HKG,8
2010,14665796754,7149349961,JPN,HKG,8
2011,13930835815,7207756407,JPN,HKG,8
2012,13564857528,7577087691,JPN,HKG,8
2014,12359867411,7121712226,JPN,HKG,8
2016,12343558697,212934408,JPN,HKG,8
2017,12567164651,7271113274,JPN,HKG,8
2015,12380450454,6775833121,JPN,HKG,8
2005,13436670353,5556703260,JPN,HKG,8
2013,12188636999,6883657326,JPN,HKG,8
2006,8615249697,1787007147,KOR,HKG,8
2007,8480432407,1685716619,KOR,HKG,8
2008,9008050626,1642951279,KOR,HKG,8
2010,12623861340,1415109113,KOR,HKG,8
2011,15212139979,1454052124,KOR,HKG,8
2012,15506604657,1367056004,KOR,HKG,8
2013,16300574011,4794420538,KOR,HKG,8
2014,15721810828,4818048426,KOR,HKG,8
2016,21354473418,627244967,KOR,HKG,8
2017,27020560919,856215330,KOR,HKG,8
2015,18964937910,4105463238,KOR,HKG,8
2014,8890814339,1608899456,MYS,HKG,8
2017,11585616034,1956957781,MYS,HKG,8
2006,13998522098,2915377585,SGP,HKG,8
2007,14468847168,3363443177,SGP,HKG,8
2008,17662837350,3412834931,SGP,HKG,8
2011,24359856250,1612099245,SGP,HKG,8
2013,26282341498,1338268355,SGP,HKG,8
2015,22253246568,1122674858,SGP,HKG,8
2016,25057777807,1285739028,SGP,HKG,8
2017,31351435271,1556404183,SGP,HKG,8
2014,28354623846,3398418763,SGP,HKG,8
2012,25232101460,1421949489,SGP,HKG,8
2005,8437293996,2613024849,SGP,HKG,8
2009,17096139846,2570654760,SGP,HKG,8
2010,23601404840,1779014088,SGP,HKG,8
2000,4564847515,10937553297,USA,HKG,8
2001,3835951114,8961683267,USA,HKG,8
2002,3898359163,9189766377,USA,HKG,8
2003,4330462231,9223623162,USA,HKG,8
2004,5844501739,10300513160,USA,HKG,8
2005,5659666789,11285618202,USA,HKG,8
2006,5459329095,12841783237,USA,HKG,8
2008,5713402067,12782501744,USA,HKG,8
2016,9704980006,806573081,USA,HKG,8
2017,11049629298,877699902,USA,HKG,8
2000,9428199171,2554843978,TWN,HKG,8
2001,8244326038,2347256090,TWN,HKG,8
2002,10830013465,2303988126,TWN,HKG,8
2003,9300010490,3046651569,TWN,HKG,8
2004,12985825550,3553791238,TWN,HKG,8
2005,13952446111,3485610577,TWN,HKG,8
2006,19157482604,3399786770,TWN,HKG,8
2007,20821000405,3762618412,TWN,HKG,8
2008,17434640003,3576334584,TWN,HKG,8
2009,16063258795,1038385178,TWN,HKG,8
2010,20557307889,1301617523,TWN,HKG,8
2011,21603131123,5250277267,TWN,HKG,8
2012,23124452332,4823582323,TWN,HKG,8
2013,25045529749,1133998544,TWN,HKG,8
2014,29441354773,1335933374,TWN,HKG,8
2015,26479347869,1013251072,TWN,HKG,8
2016,29826430494,1017968637,TWN,HKG,8
2017,32174780956,1193090646,TWN,HKG,8
2014,4732742131,5707877476,DEU,HUN,8
2016,4843770923,5660248316,DEU,HUN,8
2017,5659615652,6649147073,DEU,HUN,8
2008,7214701436,2794843370,SGP,IDN,8
2011,10969010429,429953679,CHN,IND,8
2012,10646308957,278201588,CHN,IND,8
2013,11017258321,310434721,CHN,IND,8
2014,11903126187,322686144,CHN,IND,8
2015,14727840110,358114503,CHN,IND,8
2016,18212332992,390409207,CHN,IND,8
2017,23401409653,462073537,CHN,IND,8
2001,5916373168,4119964909,GBR,IRL,8
2002,7017145210,6559914383,GBR,IRL,8
2005,6918970419,3386390142,DEU,ITA,8
2006,7249786535,3934660124,DEU,ITA,8
2007,7616105764,4586603484,DEU,ITA,8
2008,8067664933,4917038758,DEU,ITA,8
2010,9457150977,4424511329,DEU,ITA,8
2011,9687682545,4695060287,DEU,ITA,8
2012,7437970099,4046375424,DEU,ITA,8
2013,6606520895,4032776692,DEU,ITA,8
2014,6477618157,4179253984,DEU,ITA,8
2016,6241019706,3800020906,DEU,ITA,8
2017,6461867460,4098408290,DEU,ITA,8
1998,4682879779,6923677468,CHN,JPN,8
1999,5523644505,9153836291,CHN,JPN,8
2000,7088247213,8502484737,CHN,JPN,8
2001,8084754055,12340692075,CHN,JPN,8
2002,9237968456,12178170445,CHN,JPN,8
2003,11385287211,17965895188,CHN,JPN,8
2004,14246123104,20998940319,CHN,JPN,8
2005,16276288453,22413141902,CHN,JPN,8
2006,17696121234,27580073812,CHN,JPN,8
2007,19729016554,33177961364,CHN,JPN,8
2008,22389626052,33900140355,CHN,JPN,8
2009,19402907632,31643005912,CHN,JPN,8
2010,28145330712,36565115925,CHN,JPN,8
2011,31967043880,38052200093,CHN,JPN,8
2012,34450850621,36080116612,CHN,JPN,8
2013,37416218151,31187191503,CHN,JPN,8
2014,38512979247,30226634108,CHN,JPN,8
2015,35365116469,28941731752,CHN,JPN,8
2016,34982211877,30372294732,CHN,JPN,8
2017,36018151777,32564097862,CHN,JPN,8
2007,1759848047,8248949576,DEU,JPN,8
2008,1981944187,8846072049,DEU,JPN,8
2011,1693912378,8807007790,DEU,JPN,8
2000,2899350925,10321930266,HKG,JPN,8
2001,2885737218,8377723878,HKG,JPN,8
2002,3067687049,9288783100,HKG,JPN,8
2003,3852675762,11582818333,HKG,JPN,8
2004,4731636270,13979457334,HKG,JPN,8
2005,5556703260,13436670353,HKG,JPN,8
2006,5583439669,13561339280,HKG,JPN,8
2007,6295849572,14377478777,HKG,JPN,8
2008,6595346782,13891668689,HKG,JPN,8
2009,5957435844,11755639801,HKG,JPN,8
2010,7149349961,14665796754,HKG,JPN,8
2011,7207756407,13930835815,HKG,JPN,8
2012,7577087691,13564857528,HKG,JPN,8
2013,6883657326,12188636999,HKG,JPN,8
2014,7121712226,12359867411,HKG,JPN,8
2015,6775833121,12380450454,HKG,JPN,8
2016,212934408,12343558697,HKG,JPN,8
2017,7271113274,12567164651,HKG,JPN,8
1995,4344722207,7003943528,KOR,JPN,8
1996,3418810751,6799561027,KOR,JPN,8
1999,3195027080,7495249636,KOR,JPN,8
2000,4544722310,9109093665,KOR,JPN,8
2001,3662855143,7009020190,KOR,JPN,8
2002,4005410687,7905001268,KOR,JPN,8
2003,5144786421,9638737794,KOR,JPN,8
2004,6031631639,10927963786,KOR,JPN,8
2005,5472174923,10195529486,KOR,JPN,8
2006,5907596547,9458393119,KOR,JPN,8
2007,6739781009,9620130300,KOR,JPN,8
2008,6579935890,9838167525,KOR,JPN,8
2009,5429284307,7747332499,KOR,JPN,8
2010,6252521493,8035701171,KOR,JPN,8
2011,7393818555,8165275339,KOR,JPN,8
2012,7439909464,8183602618,KOR,JPN,8
2013,6307832829,8414576870,KOR,JPN,8
2014,5685888590,7204854630,KOR,JPN,8
2016,3900942492,6703717736,KOR,JPN,8
2017,3783575023,7546724174,KOR,JPN,8
2015,4795088758,6413196793,KOR,JPN,8
2000,4318737804,5969277870,MYS,JPN,8
2011,5262986118,4774270448,MYS,JPN,8
2004,5421852243,6153367133,SGP,JPN,8
2006,6970642457,6118115885,SGP,JPN,8
2007,6684291076,5927882687,SGP,JPN,8
2008,7541809455,6102398188,SGP,JPN,8
2011,8019423748,4845516302,SGP,JPN,8
2013,7422244388,3868216925,SGP,JPN,8
2017,5524358874,4717122893,SGP,JPN,8
2000,4578751956,8478529477,SGP,JPN,8
2014,6741583363,4002762893,SGP,JPN,8
2012,7797133400,4730810338,SGP,JPN,8
1995,2742925355,11024246274,SGP,JPN,8
1996,3107266799,9010831155,SGP,JPN,8
1997,2680599904,8034990732,SGP,JPN,8
2005,5731342886,6233210102,SGP,JPN,8
2010,7867262129,5846531860,SGP,JPN,8
2007,4213924784,5813515863,THA,JPN,8
2010,3876556740,6775658854,THA,JPN,8
2011,3952242848,6640552137,THA,JPN,8
2012,3774860429,6900151060,THA,JPN,8
2017,4807180644,5239314418,THA,JPN,8
1995,9011282593,28388670066,USA,JPN,8
1996,10411443108,24321165239,USA,JPN,8
1997,10119471673,23523921492,USA,JPN,8
1998,8854087223,22337185832,USA,JPN,8
1999,8882899241,25900550128,USA,JPN,8
2000,10399352689,30566374674,USA,JPN,8
2001,8470936468,21622331519,USA,JPN,8
2002,6579942988,19269426975,USA,JPN,8
2003,6131426296,18796609004,USA,JPN,8
2004,6293499345,21467071838,USA,JPN,8
2005,6093891133,21717848162,USA,JPN,8
2006,6471612458,21306564589,USA,JPN,8
2007,5786074933,20772520866,USA,JPN,8
2008,5568608814,20211138258,USA,JPN,8
2009,4107517676,14576863779,USA,JPN,8
2010,4321037374,17194993788,USA,JPN,8
2011,5043256464,17175155328,USA,JPN,8
2012,5571449217,18985583717,USA,JPN,8
2013,4776162614,17384187028,USA,JPN,8
2014,5005081788,16292693028,USA,JPN,8
2015,5032285826,15652240425,USA,JPN,8
2016,4860810709,15372226338,USA,JPN,8
2017,4811551032,16112091183,USA,JPN,8
2000,4591387274,7979649429,TWN,JPN,8
2002,3561312206,6652445891,TWN,JPN,8
2003,4154688397,7361327328,TWN,JPN,8
2004,5151752319,9120393631,TWN,JPN,8
2005,6354432670,9160005220,TWN,JPN,8
2006,7819813853,9750806019,TWN,JPN,8
2007,7815515616,9715792181,TWN,JPN,8
2008,7991820820,10372178475,TWN,JPN,8
2009,6936905470,8412745270,TWN,JPN,8
2010,8578594640,11345298772,TWN,JPN,8
2011,7125191907,10917840343,TWN,JPN,8
2012,7707456489,10163867821,TWN,JPN,8
2013,8680196422,8458333950,TWN,JPN,8
2014,9298444478,7646638872,TWN,JPN,8
2015,9642383849,7860076797,TWN,JPN,8
2016,9703667333,8497929325,TWN,JPN,8
2017,10027108271,8837458662,TWN,JPN,8
1995,1960246680,8167440757,TWN,JPN,8
2002,3361641904,6736524053,CHN,KOR,8
2003,4529774597,9748920914,CHN,KOR,8
2004,6796884959,13017267250,CHN,KOR,8
2005,8511716991,17827546699,CHN,KOR,8
2006,11115147899,21110642387,CHN,KOR,8
2007,13831607145,23300147444,CHN,KOR,8
2008,18428773953,26104030044,CHN,KOR,8
2009,16374849347,27319746141,CHN,KOR,8
2010,19705691453,35794688232,CHN,KOR,8
2011,23234266761,37693298877,CHN,KOR,8
2012,28224813621,43400803078,CHN,KOR,8
2013,31618431275,52269816718,CHN,KOR,8
2014,34959311252,54338451285,CHN,KOR,8
2015,36870685826,55981726300,CHN,KOR,8
2016,31556716247,49671450032,CHN,KOR,8
2017,34194793612,63615669685,CHN,KOR,8
2006,1787007147,8615249697,HKG,KOR,8
2007,1685716619,8480432407,HKG,KOR,8
2008,1642951279,9008050626,HKG,KOR,8
2010,1415109113,12623861340,HKG,KOR,8
2011,1454052124,15212139979,HKG,KOR,8
2012,1367056004,15506604657,HKG,KOR,8
2013,4794420538,16300574011,HKG,KOR,8
2014,4818048426,15721810828,HKG,KOR,8
2015,4105463238,18964937910,HKG,KOR,8
2016,627244967,21354473418,HKG,KOR,8
2017,856215330,27020560919,HKG,KOR,8
2000,9109093665,4544722310,JPN,KOR,8
2001,7009020190,3662855143,JPN,KOR,8
2002,7905001268,4005410687,JPN,KOR,8
2003,9638737794,5144786421,JPN,KOR,8
2004,10927963786,6031631639,JPN,KOR,8
2006,9458393119,5907596547,JPN,KOR,8
2007,9620130300,6739781009,JPN,KOR,8
2008,9838167525,6579935890,JPN,KOR,8
2009,7747332499,5429284307,JPN,KOR,8
2010,8035701171,6252521493,JPN,KOR,8
2011,8165275339,7393818555,JPN,KOR,8
2012,8183602618,7439909464,JPN,KOR,8
2014,7204854630,5685888590,JPN,KOR,8
2016,6703717736,3900942492,JPN,KOR,8
2017,7546724174,3783575023,JPN,KOR,8
2015,6413196793,4795088758,JPN,KOR,8
1995,7003943528,4344722207,JPN,KOR,8
1996,6799561027,3418810751,JPN,KOR,8
1999,7495249636,3195027080,JPN,KOR,8
2005,10195529486,5472174923,JPN,KOR,8
2013,8414576870,6307832829,JPN,KOR,8
2007,6046449988,4948940775,SGP,KOR,8
2008,6861653030,4617095524,SGP,KOR,8
2011,7177420973,5537642064,SGP,KOR,8
2013,7828660719,6490418427,SGP,KOR,8
2015,6758941237,4777513796,SGP,KOR,8
2016,6880295012,3956003719,SGP,KOR,8
2017,6157107250,9192154363,SGP,KOR,8
2014,7759918132,5294518115,SGP,KOR,8
2012,6697017771,5960728962,SGP,KOR,8
2009,7458720467,4640241698,SGP,KOR,8
2010,7514887258,5362339736,SGP,KOR,8
1995,4580013744,10413764094,USA,KOR,8
1996,5339293293,8693674593,USA,KOR,8
1997,6145517354,8043781881,USA,KOR,8
1998,5230794523,7962193765,USA,KOR,8
1999,8224578726,10347884202,USA,KOR,8
2000,8777661317,12571474088,USA,KOR,8
2001,5249639580,10139298317,USA,KOR,8
2002,5787409427,10727167143,USA,KOR,8
2003,6664321146,12105507395,USA,KOR,8
2004,6571517608,15583588386,USA,KOR,8
2005,6895242622,12057226930,USA,KOR,8
2006,7444816734,11120967708,USA,KOR,8
2007,6048189998,11405156546,USA,KOR,8
2008,5375841685,13770566834,USA,KOR,8
2009,4466704160,13128579944,USA,KOR,8
2010,5067339200,14173687589,USA,KOR,8
2011,6048659350,14528939483,USA,KOR,8
2012,6183908071,11068961976,USA,KOR,8
2013,6057026322,13092080147,USA,KOR,8
2014,5893518695,13455133766,USA,KOR,8
2015,5839326056,12819085238,USA,KOR,8
2016,5227587470,14162417361,USA,KOR,8
2017,6421187283,13396771096,USA,KOR,8
2015,2676497558,11747968547,VNM,KOR,8
2016,4473140623,15126767744,VNM,KOR,8
2017,6347570311,25637516851,VNM,KOR,8
2005,5161247959,5649739588,TWN,KOR,8
2006,4672421940,6110388709,TWN,KOR,8
2007,5320767934,6334921649,TWN,KOR,8
2008,5518029702,4992447148,TWN,KOR,8
2010,7461796128,5507718487,TWN,KOR,8
2011,8414370656,6225842501,TWN,KOR,8
2012,8141382804,4256195047,TWN,KOR,8
2013,8317117190,4397781691,TWN,KOR,8
2014,8816662868,4717236189,TWN,KOR,8
2015,9274028956,3913964514,TWN,KOR,8
2016,9130545085,4134164254,TWN,KOR,8
2017,9162649687,5144851600,TWN,KOR,8
2017,12960308536,94755,CHN,LBN,8
2006,10085125187,877791870,CHN,MEX,8
2007,9688868833,1217321079,CHN,MEX,8
2008,14333061187,1322056795,CHN,MEX,8
2009,14183830139,1295506637,CHN,MEX,8
2010,20118933174,1766550643,CHN,MEX,8
2011,21519855563,2007609590,CHN,MEX,8
2012,22917765497,2026945362,CHN,MEX,8
2013,24832100616,2385151338,CHN,MEX,8
2014,26489023756,3032142049,CHN,MEX,8
2015,27185245186,3454576891,CHN,MEX,8
2016,27569113868,3853885633,CHN,MEX,8
2017,28921301602,4642421318,CHN,MEX,8
1995,11403428106,16778489689,USA,MEX,8
1996,14287362133,19665483899,USA,MEX,8
1997,18028160425,23148656525,USA,MEX,8
1998,20016108703,26932636342,USA,MEX,8
1999,23364011060,30281252591,USA,MEX,8
2000,29705225781,36230264976,USA,MEX,8
2001,24871721528,33672335959,USA,MEX,8
2002,21896305038,33164800258,USA,MEX,8
2003,20857344394,33699341676,USA,MEX,8
2004,22789744653,38182059242,USA,MEX,8
2005,23359585081,41141163653,USA,MEX,8
2006,26281308706,47131524250,USA,MEX,8
2007,25643803434,55848074678,USA,MEX,8
2008,24585869776,54579486680,USA,MEX,8
2009,23366697633,45624320252,USA,MEX,8
2010,30632119132,51616287810,USA,MEX,8
2011,31294820632,54342510894,USA,MEX,8
2012,32890510904,55764786997,USA,MEX,8
2013,36096274063,55322459880,USA,MEX,8
2014,37379561132,58445228593,USA,MEX,8
2015,40558523218,63306447875,USA,MEX,8
2016,40505060500,59019580964,USA,MEX,8
2017,43462609447,69795734332,USA,MEX,8
2004,2383126062,9381990032,CHN,MYS,8
2005,2989758115,11857002949,CHN,MYS,8
2006,3759123095,13619494359,CHN,MYS,8
2007,5071544434,15812265956,CHN,MYS,8
2008,4993426448,16384077376,CHN,MYS,8
2009,4894879541,17580992018,CHN,MYS,8
2010,5769026093,27148943689,CHN,MYS,8
2011,6359782800,32631530184,CHN,MYS,8
2012,8152651643,31457584201,CHN,MYS,8
2013,8556887825,33731050901,CHN,MYS,8
2014,9107697134,32034733497,CHN,MYS,8
2015,9054448751,30524556376,CHN,MYS,8
2016,8424866068,29913026012,CHN,MYS,8
2017,10467869397,29001697602,CHN,MYS,8
2014,1608899456,8890814339,HKG,MYS,8
2017,1956957781,11585616034,HKG,MYS,8
2000,5969277870,4318737804,JPN,MYS,8
2011,4774270448,5262986118,JPN,MYS,8
2001,11075929595,9840173488,SGP,MYS,8
2002,11612221519,11009762751,SGP,MYS,8
2003,11719508727,11406886889,SGP,MYS,8
2004,13206965472,12922512198,SGP,MYS,8
2006,16894733770,11543116097,SGP,MYS,8
2007,17443642297,16247987843,SGP,MYS,8
2008,14143558111,14609924377,SGP,MYS,8
2011,14333022934,12556477484,SGP,MYS,8
2013,12103833531,10446619793,SGP,MYS,8
2015,11242371981,10266135881,SGP,MYS,8
2016,11469157090,10609370792,SGP,MYS,8
2017,13522643409,16274024574,SGP,MYS,8
1999,9234255412,7685882461,SGP,MYS,8
2000,13193481907,9777737537,SGP,MYS,8
2014,11255478152,10611011644,SGP,MYS,8
2012,12866242687,12594246395,SGP,MYS,8
1995,9931906680,8141023853,SGP,MYS,8
1996,10113602966,8448147109,SGP,MYS,8
1997,8957039763,7859448630,SGP,MYS,8
1998,7933861755,6631458682,SGP,MYS,8
2005,14441974429,10591168865,SGP,MYS,8
2009,11146696787,7829057588,SGP,MYS,8
2010,15395735393,12830664693,SGP,MYS,8
1995,5510432734,8999188953,USA,MYS,8
1996,4749131733,8601037081,USA,MYS,8
1997,4778779605,8499783326,USA,MYS,8
1998,4448814019,7992632290,USA,MYS,8
1999,5378138131,9072459921,USA,MYS,8
2000,6534463889,11257917469,USA,MYS,8
2001,4790021801,9489745724,USA,MYS,8
2002,5736297816,9744136018,USA,MYS,8
2003,7095857373,10040817539,USA,MYS,8
2004,8441099321,10462679975,USA,MYS,8
2005,7711033102,13801263277,USA,MYS,8
2006,6970353618,13240972720,USA,MYS,8
2007,6536006535,10993660267,USA,MYS,8
2008,7209186026,9267935491,USA,MYS,8
2009,5052321482,7921846977,USA,MYS,8
2010,6719003701,11101290169,USA,MYS,8
2011,6425176055,11946174357,USA,MYS,8
2012,5580044813,12342826989,USA,MYS,8
2013,4800604681,14145767555,USA,MYS,8
2014,5716789053,17154961127,USA,MYS,8
2015,5737722814,20478592956,USA,MYS,8
2016,5661672086,23339926893,USA,MYS,8
2017,5412276312,23387535538,USA,MYS,8
2010,10904508780,374590605,CHN,NLD,8
2011,15243331256,430063502,CHN,NLD,8
2012,16463908105,473566381,CHN,NLD,8
2013,15653548730,588298028,CHN,NLD,8
