,year,export_value,import_value,location_code,partner_code,hs_product_code,location_id,location_name_short_en
6915,2017,6570525808,5142594380,RUS,CHN,1,186,Russian Federation
6916,2014,4963108572,5975120238,RUS,CHN,1,186,Russian Federation
6917,2006,11388260879,27073988,SAU,CHN,3,188,Saudi Arabia
6918,2008,25693200584,28940653,SAU,CHN,3,188,Saudi Arabia
6919,2010,24768518501,27018980,SAU,CHN,3,188,Saudi Arabia
6920,2011,37752430392,40110995,SAU,CHN,3,188,Saudi Arabia
6921,2013,39671454571,78525372,SAU,CHN,3,188,Saudi Arabia
6922,2014,34606231258,72359409,SAU,CHN,3,188,Saudi Arabia
6923,2015,19192230109,104469028,SAU,CHN,3,188,Saudi Arabia
6924,2016,14717178844,102508702,SAU,CHN,3,188,Saudi Arabia
6925,2007,13050012563,22502527,SAU,CHN,3,188,Saudi Arabia
6926,2009,18450222727,19147295,SAU,CHN,3,188,Saudi Arabia
6927,2012,42291645042,81725464,SAU,CHN,3,188,Saudi Arabia
6928,2017,20782119382,84062473,SAU,CHN,3,188,Saudi Arabia
6929,2008,20048563296,1244038624,SAU,IND,3,188,Saudi Arabia
6930,2010,16853678099,539145581,SAU,IND,3,188,Saudi Arabia
6931,2011,23956576847,1064879191,SAU,IND,3,188,Saudi Arabia
6932,2013,30774727879,6886276102,SAU,IND,3,188,Saudi Arabia
6933,2014,26079983738,7066491569,SAU,IND,3,188,Saudi Arabia
6934,2015,15334527597,1852376668,SAU,IND,3,188,Saudi Arabia
6935,2016,13051333234,594967582,SAU,IND,3,188,Saudi Arabia
6936,2007,14158623170,352250530,SAU,IND,3,188,Saudi Arabia
6937,2009,12200660428,772162226,SAU,IND,3,188,Saudi Arabia
6938,2012,27247076573,4017835166,SAU,IND,3,188,Saudi Arabia
6939,2017,16114830552,505277281,SAU,IND,3,188,Saudi Arabia
6940,2002,10756268263,1522098,SAU,JPN,3,188,Saudi Arabia
6941,2005,26838390176,1446225,SAU,JPN,3,188,Saudi Arabia
6942,2006,34816545823,8347101,SAU,JPN,3,188,Saudi Arabia
6943,2008,47794655405,64461393,SAU,JPN,3,188,Saudi Arabia
6944,2010,33640777056,8225591,SAU,JPN,3,188,Saudi Arabia
6945,2011,47293951691,34126524,SAU,JPN,3,188,Saudi Arabia
6946,2013,46532595910,9422168,SAU,JPN,3,188,Saudi Arabia
6947,2014,44057037420,15906552,SAU,JPN,3,188,Saudi Arabia
6948,2016,17892987428,13491755,SAU,JPN,3,188,Saudi Arabia
6949,2004,17167369236,796623,SAU,JPN,3,188,Saudi Arabia
6950,2007,32910115970,7684758,SAU,JPN,3,188,Saudi Arabia
6951,2009,27265533304,4435039,SAU,JPN,3,188,Saudi Arabia
6952,2012,51416215508,6289815,SAU,JPN,3,188,Saudi Arabia
6953,2000,13121813075,1423763,SAU,JPN,3,188,Saudi Arabia
6954,2001,11388482228,758437,SAU,JPN,3,188,Saudi Arabia
6955,2003,13488633415,890372,SAU,JPN,3,188,Saudi Arabia
6956,2017,25428820259,17667962,SAU,JPN,3,188,Saudi Arabia
6957,1997,10988430562,25059607,SAU,JPN,3,188,Saudi Arabia
6958,2005,14483087626,1324123,SAU,KOR,3,188,Saudi Arabia
6959,2006,18746424764,6985560,SAU,KOR,3,188,Saudi Arabia
6960,2008,31213007887,140186573,SAU,KOR,3,188,Saudi Arabia
6961,2010,24590421340,10426125,SAU,KOR,3,188,Saudi Arabia
6962,2011,33633188588,55616845,SAU,KOR,3,188,Saudi Arabia
6963,2013,33829121079,116834891,SAU,KOR,3,188,Saudi Arabia
6964,2014,33082747037,36460349,SAU,KOR,3,188,Saudi Arabia
6965,2015,17328483747,270205472,SAU,KOR,3,188,Saudi Arabia
6966,2016,13976965290,141239428,SAU,KOR,3,188,Saudi Arabia
6967,2004,10535296616,4426379,SAU,KOR,3,188,Saudi Arabia
6968,2007,19285768321,39360599,SAU,KOR,3,188,Saudi Arabia
6969,2009,18204369749,17897248,SAU,KOR,3,188,Saudi Arabia
6970,2012,36009303210,156435030,SAU,KOR,3,188,Saudi Arabia
6971,2017,17485300488,24546576,SAU,KOR,3,188,Saudi Arabia
6972,2002,12505139880,23376988,SAU,USA,3,188,Saudi Arabia
6973,2005,26533608259,28315640,SAU,USA,3,188,Saudi Arabia
6974,2006,30659116889,35523228,SAU,USA,3,188,Saudi Arabia
6975,2008,53098192966,84783352,SAU,USA,3,188,Saudi Arabia
6976,2010,29665251870,61278718,SAU,USA,3,188,Saudi Arabia
6977,2011,44552099881,111468920,SAU,USA,3,188,Saudi Arabia
6978,2013,48506146031,129095123,SAU,USA,3,188,Saudi Arabia
6979,2014,44488350390,154021854,SAU,USA,3,188,Saudi Arabia
6980,2015,20236680007,145295666,SAU,USA,3,188,Saudi Arabia
6981,2016,15693362863,137910564,SAU,USA,3,188,Saudi Arabia
6982,2004,20598398181,25112447,SAU,USA,3,188,Saudi Arabia
6983,2007,34340471833,53263323,SAU,USA,3,188,Saudi Arabia
6984,2009,21273687152,65961352,SAU,USA,3,188,Saudi Arabia
6985,2012,52370194977,79482185,SAU,USA,3,188,Saudi Arabia
6986,2000,13109561714,26067061,SAU,USA,3,188,Saudi Arabia
6987,2001,12294182735,26679694,SAU,USA,3,188,Saudi Arabia
6988,2003,17614650658,23273118,SAU,USA,3,188,Saudi Arabia
6989,2017,17456019892,110153935,SAU,USA,3,188,Saudi Arabia
6990,2008,165881648707,63515891,SAU,TWN,3,188,Saudi Arabia
6991,2010,139754963718,111128830,SAU,TWN,3,188,Saudi Arabia
6992,2011,196627727039,479861775,SAU,TWN,3,188,Saudi Arabia
6993,2013,198503391978,205941332,SAU,TWN,3,188,Saudi Arabia
6994,2014,176433941665,197063558,SAU,TWN,3,188,Saudi Arabia
6995,2015,96013209396,1718658,SAU,TWN,3,188,Saudi Arabia
6996,2007,118673025887,363433,SAU,TWN,3,188,Saudi Arabia
6997,2009,106971248699,26898332,SAU,TWN,3,188,Saudi Arabia
6998,2012,206967315554,268863417,SAU,TWN,3,188,Saudi Arabia
6999,2008,12628217275,53308280,SAU,SGP,3,188,Saudi Arabia
7000,2011,13182436505,30442135,SAU,SGP,3,188,Saudi Arabia
7001,2012,12347431671,53107265,SAU,SGP,3,188,Saudi Arabia
7002,2011,9036262146,1337006032,SAU,CHN,5,188,Saudi Arabia
7003,2013,10863339192,1786639647,SAU,CHN,5,188,Saudi Arabia
7004,2014,11170074697,1982789445,SAU,CHN,5,188,Saudi Arabia
7005,2015,9020132602,1951697812,SAU,CHN,5,188,Saudi Arabia
7006,2012,9652934306,1787764466,SAU,CHN,5,188,Saudi Arabia
7007,2017,9193291003,1632954038,SAU,CHN,5,188,Saudi Arabia
7008,2011,10914253188,14610622,VEN,CHN,3,236,Venezuela
7009,2012,13617270673,301651156,VEN,CHN,3,236,Venezuela
7010,2013,12420838727,25600456,VEN,CHN,3,236,Venezuela
7011,2014,10651068581,9244091,VEN,CHN,3,236,Venezuela
7012,2012,11507332399,11863531,VEN,IND,3,236,Venezuela
7013,2013,14195484128,5688357,VEN,IND,3,236,Venezuela
7014,2014,12482067036,4685390,VEN,IND,3,236,Venezuela
7015,1996,12035469480,129567995,VEN,USA,3,236,Venezuela
7016,1997,12372346635,230859025,VEN,USA,3,236,Venezuela
7017,2000,16518067335,140017490,VEN,USA,3,236,Venezuela
7018,2001,13236413700,132465341,VEN,USA,3,236,Venezuela
7019,2002,13187757108,105292505,VEN,USA,3,236,Venezuela
7020,2003,15393238465,202958076,VEN,USA,3,236,Venezuela
7021,2004,22576732009,154965752,VEN,USA,3,236,Venezuela
7022,2005,31221788965,181957685,VEN,USA,3,236,Venezuela
7023,2006,34314041287,572337366,VEN,USA,3,236,Venezuela
7024,2007,37205982486,596886481,VEN,USA,3,236,Venezuela
7025,2008,47528571151,547769102,VEN,USA,3,236,Venezuela
7026,2009,26362494400,1039698478,VEN,USA,3,236,Venezuela
7027,2010,30629354322,541295892,VEN,USA,3,236,Venezuela
7028,2011,40432856694,639889261,VEN,USA,3,236,Venezuela
7029,2012,36104548616,3241905965,VEN,USA,3,236,Venezuela
7030,2013,29742127669,2750964921,VEN,USA,3,236,Venezuela
7031,2014,28152697267,2813886218,VEN,USA,3,236,Venezuela
7032,2015,14658266687,2300530853,VEN,USA,3,236,Venezuela
7033,2016,10379630161,1690200089,VEN,USA,3,236,Venezuela
7034,2017,11442266608,1984372819,VEN,USA,3,236,Venezuela
7035,2007,0,10472026112,VEN,ANS,9,236,Venezuela
7036,2011,12170243340,111519080,ZAF,CHN,3,246,South Africa
7037,2014,25203898368,61603184,ZAF,CHN,9,246,South Africa
7038,2011,13083107328,11772645,ZAF,CHN,9,246,South Africa
7039,2012,27404752896,127827008,ZAF,CHN,9,246,South Africa
7040,2013,28588085248,48698816,ZAF,CHN,9,246,South Africa
7041,2016,10059586825,361799506,ZAF,CHN,2,246,South Africa
7042,2015,15330104083,435213493,ZAF,CHN,2,246,South Africa
7043,2008,7794833532,2831851524,BEL,DEU,3,18,Belgium
7044,2011,9051215030,1852011738,BEL,DEU,3,18,Belgium
7045,2012,8664225644,2131330556,BEL,DEU,3,18,Belgium
7046,2013,9657244899,2993270861,BEL,DEU,3,18,Belgium
7047,2008,9840692213,2726264631,BEL,FRA,3,18,Belgium
7048,2011,9361354313,2505461404,BEL,FRA,3,18,Belgium
7049,2012,8693038341,2302517699,BEL,FRA,3,18,Belgium
7050,2013,10756637222,3239540452,BEL,FRA,3,18,Belgium
7051,2014,8878446733,2940157413,BEL,FRA,3,18,Belgium
7052,2000,2219619784,9460131627,BEL,NLD,3,18,Belgium
7053,2001,1768879216,8927675477,BEL,NLD,3,18,Belgium
7054,2002,2437464908,8925952691,BEL,NLD,3,18,Belgium
7055,2003,3426408236,11198883946,BEL,NLD,3,18,Belgium
7056,2004,4710509050,15599391087,BEL,NLD,3,18,Belgium
7057,2005,6252038206,22490760655,BEL,NLD,3,18,Belgium
7058,2006,8409686070,26721905434,BEL,NLD,3,18,Belgium
7059,2007,9284303612,27588243735,BEL,NLD,3,18,Belgium
7060,2008,11054962816,39985778298,BEL,NLD,3,18,Belgium
7061,2009,7211850575,24229200826,BEL,NLD,3,18,Belgium
7062,2010,10403918852,30317115369,BEL,NLD,3,18,Belgium
7063,2011,13645862234,41753674198,BEL,NLD,3,18,Belgium
7064,2012,14267139596,45053911082,BEL,NLD,3,18,Belgium
7065,2013,15341490733,49117819397,BEL,NLD,3,18,Belgium
7066,2014,13548722881,42188442969,BEL,NLD,3,18,Belgium
7067,2015,8438571500,23940873854,BEL,NLD,3,18,Belgium
7068,2016,7597298295,19401767130,BEL,NLD,3,18,Belgium
7069,2017,9437999909,24141085139,BEL,NLD,3,18,Belgium
7070,1995,7659670759,6787233495,BEL,DEU,6,18,Belgium
7071,1996,7700693791,7778544501,BEL,DEU,6,18,Belgium
7072,1997,6633745439,6876635620,BEL,DEU,6,18,Belgium
7073,1998,7055582942,7431919778,BEL,DEU,6,18,Belgium
7074,1999,6077581124,7473136705,BEL,DEU,6,18,Belgium
7075,2000,4607375193,7005515283,BEL,DEU,6,18,Belgium
7076,2001,6520425123,7633196625,BEL,DEU,6,18,Belgium
7077,2002,6756053470,7665015354,BEL,DEU,6,18,Belgium
7078,2003,8601041180,8097892301,BEL,DEU,6,18,Belgium
7079,2004,10453648679,9667558197,BEL,DEU,6,18,Belgium
7080,2005,10148702904,10527092945,BEL,DEU,6,18,Belgium
7081,2006,10793428606,7594265105,BEL,DEU,6,18,Belgium
7082,2007,10719007111,9932790406,BEL,DEU,6,18,Belgium
7083,2008,10584261331,9436175703,BEL,DEU,6,18,Belgium
7084,2009,8808313058,7102471644,BEL,DEU,6,18,Belgium
7085,2010,7522451955,7747822242,BEL,DEU,6,18,Belgium
7086,2011,8467326818,9441043626,BEL,DEU,6,18,Belgium
7087,2012,7621470221,8672676337,BEL,DEU,6,18,Belgium
7088,2013,9030555831,8667331940,BEL,DEU,6,18,Belgium
7089,2014,8274871910,8763040944,BEL,DEU,6,18,Belgium
7090,2015,6852477672,7556260140,BEL,DEU,6,18,Belgium
7091,2016,7415880179,7945807813,BEL,DEU,6,18,Belgium
7092,2017,7863228370,8718453908,BEL,DEU,6,18,Belgium
7093,2007,5189286920,6137833247,BEL,FRA,6,18,Belgium
7094,2008,5449907742,6489826076,BEL,FRA,6,18,Belgium
7095,2013,5360442665,5449861289,BEL,FRA,6,18,Belgium
7096,2014,6124006407,5526626240,BEL,FRA,6,18,Belgium
7097,2015,5530145945,5207780953,BEL,FRA,6,18,Belgium
7098,2016,5836038710,5268390358,BEL,FRA,6,18,Belgium
7099,2017,6219851560,5927638641,BEL,FRA,6,18,Belgium
7100,2005,6905503902,3409830867,BEL,GBR,6,18,Belgium
7101,2006,7158121105,3893446359,BEL,GBR,6,18,Belgium
7102,2007,8312917111,4946152613,BEL,GBR,6,18,Belgium
7103,2008,8503621306,4217165241,BEL,GBR,6,18,Belgium
7104,2013,7671042572,3346965584,BEL,GBR,6,18,Belgium
7105,2014,8301241507,4443595239,BEL,GBR,6,18,Belgium
7106,2015,8331002577,3814456469,BEL,GBR,6,18,Belgium
7107,2016,9456388550,3608826307,BEL,GBR,6,18,Belgium
7108,2017,9327442311,3710942974,BEL,GBR,6,18,Belgium
7109,2004,4525777109,6023370123,BEL,DEU,7,18,Belgium
7110,2005,4673972505,6519371427,BEL,DEU,7,18,Belgium
7111,2006,4853502179,6818330236,BEL,DEU,7,18,Belgium
7112,2007,5453529040,7886057337,BEL,DEU,7,18,Belgium
7113,2008,6303939873,8802665862,BEL,DEU,7,18,Belgium
7114,2009,5192053908,6856778525,BEL,DEU,7,18,Belgium
7115,2010,5324991917,6895795459,BEL,DEU,7,18,Belgium
7116,2011,6567349380,8132732472,BEL,DEU,7,18,Belgium
7117,2012,5952212222,7374642596,BEL,DEU,7,18,Belgium
7118,2013,6545164235,7278810853,BEL,DEU,7,18,Belgium
7119,2014,6701127083,7609487693,BEL,DEU,7,18,Belgium
7120,2015,5676897644,6593992939,BEL,DEU,7,18,Belgium
7121,2016,5856910427,6826038122,BEL,DEU,7,18,Belgium
7122,2017,5737625119,7649024243,BEL,DEU,7,18,Belgium
7123,2006,6756856535,3551656150,BEL,FRA,7,18,Belgium
7124,2007,8188155214,4262687251,BEL,FRA,7,18,Belgium
7125,2008,9540019735,4771685823,BEL,FRA,7,18,Belgium
7126,2009,7552972299,3541453379,BEL,FRA,7,18,Belgium
7127,2010,7458459190,3720306404,BEL,FRA,7,18,Belgium
7128,2011,8781293686,4150982657,BEL,FRA,7,18,Belgium
7129,2012,7737318668,3728824032,BEL,FRA,7,18,Belgium
7130,2013,8409004949,3750294515,BEL,FRA,7,18,Belgium
7131,2014,7484875054,3771014464,BEL,FRA,7,18,Belgium
7132,2015,6674333312,3331278816,BEL,FRA,7,18,Belgium
7133,2016,6868661066,3593619464,BEL,FRA,7,18,Belgium
7134,2017,7074483131,3765536420,BEL,FRA,7,18,Belgium
7135,2008,4193254685,6562207681,BEL,NLD,7,18,Belgium
7136,2011,3640164463,6618686772,BEL,NLD,7,18,Belgium
7137,2013,3793345389,6951003073,BEL,NLD,7,18,Belgium
7138,2014,4040262037,6865727206,BEL,NLD,7,18,Belgium
7139,2017,3816555339,6258565047,BEL,NLD,7,18,Belgium
7140,2012,4029426945,6709090788,BEL,USA,7,18,Belgium
7141,2013,3988458341,7181256859,BEL,USA,7,18,Belgium
7142,2014,2547904122,7545960713,BEL,USA,7,18,Belgium
7143,2016,3456501760,6836904565,BEL,USA,7,18,Belgium
7144,2017,3748554447,6946537951,BEL,USA,7,18,Belgium
7145,1995,9465844736,1484527744,BEL,ANS,9,18,Belgium
7146,2008,7721374575,2605170094,BEL,FRA,0,18,Belgium
7147,2004,6361303941,3639135885,BEL,DEU,1,18,Belgium
7148,2005,6523530229,4123860302,BEL,DEU,1,18,Belgium
7149,2006,6828026621,4354966582,BEL,DEU,1,18,Belgium
7150,2007,7669902178,5114187006,BEL,DEU,1,18,Belgium
7151,2008,8686483466,5842019284,BEL,DEU,1,18,Belgium
7152,2009,7724769208,5071227066,BEL,DEU,1,18,Belgium
7153,2010,7791949526,5279572576,BEL,DEU,1,18,Belgium
7154,2011,8959706770,6276213839,BEL,DEU,1,18,Belgium
7155,2012,8568617367,5894197324,BEL,DEU,1,18,Belgium
7156,2013,9587458919,6175918881,BEL,DEU,1,18,Belgium
7157,2014,8921358288,6810626305,BEL,DEU,1,18,Belgium
7158,2015,7676513867,5713876528,BEL,DEU,1,18,Belgium
7159,2016,7864814698,5625975267,BEL,DEU,1,18,Belgium
7160,2017,8335329913,5872358946,BEL,DEU,1,18,Belgium
7161,1995,6215762038,7087900526,BEL,FRA,1,18,Belgium
7162,1996,5945104385,6363096385,BEL,FRA,1,18,Belgium
7163,1997,6113751015,6139422476,BEL,FRA,1,18,Belgium
7164,1998,6929901393,6197040855,BEL,FRA,1,18,Belgium
7165,1999,6885128499,5794906477,BEL,FRA,1,18,Belgium
7166,2000,6152717850,5173120733,BEL,FRA,1,18,Belgium
7167,2001,6183003497,4817810177,BEL,FRA,1,18,Belgium
7168,2002,6518854309,5375025543,BEL,FRA,1,18,Belgium
7169,2003,8010452771,6507939622,BEL,FRA,1,18,Belgium
7170,2004,9125263710,7054073932,BEL,FRA,1,18,Belgium
7171,2005,9586539564,7445620540,BEL,FRA,1,18,Belgium
7172,2006,10017211928,7697054460,BEL,FRA,1,18,Belgium
7173,2007,12019237545,9431316438,BEL,FRA,1,18,Belgium
7174,2008,13742446356,10861698398,BEL,FRA,1,18,Belgium
7175,2009,12196685532,8806368337,BEL,FRA,1,18,Belgium
7176,2010,11974782053,8796847752,BEL,FRA,1,18,Belgium
7177,2011,13524856777,10306463935,BEL,FRA,1,18,Belgium
7178,2012,12841400582,9869150233,BEL,FRA,1,18,Belgium
7179,2013,14379551696,10437813285,BEL,FRA,1,18,Belgium
7180,2014,13432022648,9988596542,BEL,FRA,1,18,Belgium
7181,2015,11545072809,8486822376,BEL,FRA,1,18,Belgium
7182,2016,12161754835,8853847521,BEL,FRA,1,18,Belgium
7183,2017,12516888662,9032988782,BEL,FRA,1,18,Belgium
7184,1995,5231724447,5224389569,BEL,NLD,1,18,Belgium
7185,1996,5581679463,5722736395,BEL,NLD,1,18,Belgium
7186,1997,5614344031,5352464446,BEL,NLD,1,18,Belgium
7187,1998,5650781603,5553350385,BEL,NLD,1,18,Belgium
7188,1999,5696415677,5300713971,BEL,NLD,1,18,Belgium
7189,2000,5418298205,4966280707,BEL,NLD,1,18,Belgium
7190,2001,5341219337,5031109160,BEL,NLD,1,18,Belgium
7191,2002,5757560080,5469119182,BEL,NLD,1,18,Belgium
7192,2003,6582576110,6554839420,BEL,NLD,1,18,Belgium
7193,2004,7543971969,7452258006,BEL,NLD,1,18,Belgium
7194,2005,7643276065,7510637064,BEL,NLD,1,18,Belgium
7195,2006,8029866864,7829631329,BEL,NLD,1,18,Belgium
7196,2007,9448938773,9778948387,BEL,NLD,1,18,Belgium
7197,2008,10700496775,11572708453,BEL,NLD,1,18,Belgium
7198,2009,9446184235,9978273996,BEL,NLD,1,18,Belgium
7199,2010,9292176755,10274205855,BEL,NLD,1,18,Belgium
7200,2011,11628312513,12452432433,BEL,NLD,1,18,Belgium
7201,2012,11051228758,11682930750,BEL,NLD,1,18,Belgium
7202,2013,11725795643,13679174646,BEL,NLD,1,18,Belgium
7203,2014,11384841918,12971606550,BEL,NLD,1,18,Belgium
7204,2015,9857171584,10298551982,BEL,NLD,1,18,Belgium
7205,2016,10226834996,11166623608,BEL,NLD,1,18,Belgium
7206,2017,11323419260,12680103977,BEL,NLD,1,18,Belgium
7207,1995,6890065064,6405307751,BEL,DEU,5,18,Belgium
7208,1996,6578803772,6158459785,BEL,DEU,5,18,Belgium
7209,1997,6312816368,5446013786,BEL,DEU,5,18,Belgium
7210,1998,7563722608,5613729862,BEL,DEU,5,18,Belgium
7211,1999,7266975229,5175373976,BEL,DEU,5,18,Belgium
7212,2000,7313590969,5087713741,BEL,DEU,5,18,Belgium
7213,2001,8272412099,6243340387,BEL,DEU,5,18,Belgium
7214,2002,14539337542,6394459847,BEL,DEU,5,18,Belgium
7215,2003,17882355516,10096411295,BEL,DEU,5,18,Belgium
7216,2004,22716536479,16746173435,BEL,DEU,5,18,Belgium
7217,2005,25166891342,19201775691,BEL,DEU,5,18,Belgium
7218,2006,27549008898,22001496057,BEL,DEU,5,18,Belgium
7219,2007,33604294349,25448393056,BEL,DEU,5,18,Belgium
7220,2008,36226334151,28322930164,BEL,DEU,5,18,Belgium
7221,2009,30847545588,23426900779,BEL,DEU,5,18,Belgium
7222,2010,31044690920,23296721038,BEL,DEU,5,18,Belgium
7223,2011,32114704364,22110102439,BEL,DEU,5,18,Belgium
7224,2012,29213760609,16146886747,BEL,DEU,5,18,Belgium
7225,2013,32915256364,15460443953,BEL,DEU,5,18,Belgium
7226,2014,29156676913,15382322311,BEL,DEU,5,18,Belgium
7227,2015,26347986604,11344766321,BEL,DEU,5,18,Belgium
7228,2016,24842524617,11161750777,BEL,DEU,5,18,Belgium
7229,2017,25950096321,11942583785,BEL,DEU,5,18,Belgium
7230,1995,5598308198,4413726459,BEL,FRA,5,18,Belgium
7231,1996,5462925927,4717878937,BEL,FRA,5,18,Belgium
7232,1998,6289431691,4778301618,BEL,FRA,5,18,Belgium
7233,1999,6284998521,4360743317,BEL,FRA,5,18,Belgium
7234,2000,6443792830,4285076369,BEL,FRA,5,18,Belgium
7235,2001,6568777972,4628291796,BEL,FRA,5,18,Belgium
7236,2002,7735197625,5050506743,BEL,FRA,5,18,Belgium
7237,2003,9901348444,6449462146,BEL,FRA,5,18,Belgium
7238,2004,11462172664,7067415702,BEL,FRA,5,18,Belgium
7239,2005,12503947518,7256816073,BEL,FRA,5,18,Belgium
7240,2006,13055631868,7004261007,BEL,FRA,5,18,Belgium
7241,2007,15779110952,8486081616,BEL,FRA,5,18,Belgium
7242,2008,18468170151,9377721219,BEL,FRA,5,18,Belgium
7243,2009,17214991105,8941664206,BEL,FRA,5,18,Belgium
7244,2010,17936207901,10588942535,BEL,FRA,5,18,Belgium
7245,2011,19511845081,9914190350,BEL,FRA,5,18,Belgium
7246,2012,17291151562,10721359567,BEL,FRA,5,18,Belgium
7247,2013,20681952334,11958538745,BEL,FRA,5,18,Belgium
7248,2014,19635937428,10645302924,BEL,FRA,5,18,Belgium
7249,2015,14659226105,7805646135,BEL,FRA,5,18,Belgium
7250,2016,14843145710,7665810093,BEL,FRA,5,18,Belgium
7251,2017,14829513521,8298444063,BEL,FRA,5,18,Belgium
7252,2004,6201294715,4301161848,BEL,GBR,5,18,Belgium
7253,2005,6160356541,4661789698,BEL,GBR,5,18,Belgium
7254,2006,6713257841,5171004749,BEL,GBR,5,18,Belgium
7255,2007,7554528169,5444817705,BEL,GBR,5,18,Belgium
7256,2008,7813210661,5561738517,BEL,GBR,5,18,Belgium
7257,2009,6793020628,4191073482,BEL,GBR,5,18,Belgium
7258,2010,7826848678,4813625491,BEL,GBR,5,18,Belgium
7259,2011,8608685485,5158643661,BEL,GBR,5,18,Belgium
7260,2012,7590408711,4560407202,BEL,GBR,5,18,Belgium
7261,2013,8525035582,4706202794,BEL,GBR,5,18,Belgium
7262,2014,9985595458,4701315655,BEL,GBR,5,18,Belgium
7263,2015,8883729961,4077629370,BEL,GBR,5,18,Belgium
7264,2016,8662850978,3900205799,BEL,GBR,5,18,Belgium
7265,2017,8670083968,4141056796,BEL,GBR,5,18,Belgium
7266,2002,675655287,12003641661,BEL,IRL,5,18,Belgium
7267,2003,719836306,10922521804,BEL,IRL,5,18,Belgium
7268,2004,1155461225,14807490084,BEL,IRL,5,18,Belgium
7269,2005,2306119761,17085281149,BEL,IRL,5,18,Belgium
7270,2006,1561839721,16729665501,BEL,IRL,5,18,Belgium
7271,2007,1279518843,16760661548,BEL,IRL,5,18,Belgium
7272,2008,1329440560,16417336692,BEL,IRL,5,18,Belgium
7273,2009,960715225,19323632869,BEL,IRL,5,18,Belgium
7274,2010,1074057315,17363934741,BEL,IRL,5,18,Belgium
7275,2011,1271737178,17200190732,BEL,IRL,5,18,Belgium
7276,2012,869564613,16312490132,BEL,IRL,5,18,Belgium
7277,2013,1355443101,14949198034,BEL,IRL,5,18,Belgium
7278,2014,960878422,14480088086,BEL,IRL,5,18,Belgium
7279,2015,803380363,14836708857,BEL,IRL,5,18,Belgium
7280,2016,924502991,14841023609,BEL,IRL,5,18,Belgium
7281,2017,860900473,14836763560,BEL,IRL,5,18,Belgium
7282,2006,7358488767,3896521182,BEL,ITA,5,18,Belgium
7283,2007,8756387557,4749044400,BEL,ITA,5,18,Belgium
7284,2008,8425523685,4156361612,BEL,ITA,5,18,Belgium
7285,2009,7274291287,3271735712,BEL,ITA,5,18,Belgium
7286,2010,7728899028,3098476837,BEL,ITA,5,18,Belgium
7287,2011,8834276121,3351750472,BEL,ITA,5,18,Belgium
7288,2012,8532648581,3866757953,BEL,ITA,5,18,Belgium
7289,2013,9729130602,6204621861,BEL,ITA,5,18,Belgium
7290,2014,9346873791,8385593369,BEL,ITA,5,18,Belgium
7291,2015,9291337223,6940379006,BEL,ITA,5,18,Belgium
7292,2016,9552878462,6641584990,BEL,ITA,5,18,Belgium
7293,2017,8818537495,6446965435,BEL,ITA,5,18,Belgium
